id_pedido,fecha_pedido,id_cliente,producto,cantidad,ciudad_envio,metodo_pago,canal_venta,calificacion_cliente,categoria,precio_unitario,total_pedido,estado_pedido
ORD-11142,2024-09-26 09:02:29,CUST-1077,Laptop Ultrabook Air,1,Ciudad de Mexico,Transferencia,App movil,4.0,Computo,13151.43,13151.43,Cancelado
ORD-11438,2024-12-14 01:10:12,CUST-1297,Laptop Ultrabook Air,4,Tijuana,Efectivo contra entrega,App movil,1.0,Computo,14899.94,59599.76,Completado
ORD-11967,2024-01-11 23:27:44,CUST-1216,Cargador USB-C 65W,1,monterrey,Tarjeta de debito,App movil,4.0,Accesorios,398.25,398.25,Completado
ORD-10974,2024-12-01 13:05:23,CUST-1151,Webcam HD 1080p,5,Ciudad de Mexico,Tarjeta de credito,Marketplace,,Accesorios,624.19,3120.95,Devuelto
ORD-10608,2024-08-14 18:51:32,CUST-1208,Smartwatch Fit,1,Guadalajara,Transferencia,App movil,5.0,Wearables,2626.63,2626.63,Completado
ORD-11295,2024-10-26 22:57:19,CUST-1060,Smartwatch Fit,5,Monterrey,Efectivo contra entrega,Sitio web,3.0,Wearables,2273.11,11365.55,Completado
ORD-11365,2024-12-24 21:31:19,CUST-1381,Bocina Portatil,4,Puebla,Tarjeta de debito,Sitio web,3.0,Accesorios,879.2,3516.8,Completado
ORD-10261,2024-09-17 20:19:39,CUST-1229,Disco SSD 1TB,3,Merida,Tarjeta de credito,Marketplace,5.0,Almacenamiento,1327.6,3982.8,Completado
ORD-11968,2024-01-11 20:25:24,CUST-1399,Webcam HD 1080p,2,Ciudad de Mexico,Tarjeta de credito,Sitio web,2.0,Accesorios,598.62,1197.24,Cancelado
ORD-10800,2024-10-20 12:16:38,CUST-1114,Smartwatch Fit,1,Puebla,Tarjeta de debito,Sitio web,5.0,Wearables,2588.73,2588.73,Completado
ORD-11259,2024-09-03 09:13:17,CUST-1161,Laptop Ultrabook Air,3,Guadalajara,PayPal,Sitio web,3.0,Computo,14040.21,42120.63,Completado
ORD-11943,2024-11-12 07:07:25,CUST-1005,Teclado Mecanico RGB,2,Queretaro,Tarjeta de credito,Sitio web,3.0,Accesorios,1165.49,2330.98,Devuelto
ORD-10526,2024-03-25 12:13:58,CUST-1377,Tablet 10 pulgadas,3,Merida,Tarjeta de credito,Sitio web,5.0,Computo,4263.71,12791.13,Cancelado
ORD-10036,2024-12-09 15:56:05,CUST-1007,Teclado Mecanico RGB,1,Monterrey,Tarjeta de credito,Sitio web,4.0,Accesorios,1141.49,1141.49,Devuelto
ORD-10530,2024-11-03 02:48:20,CUST-1256,Laptop Gamer X15,1,Merida,PayPal,Marketplace,5.0,Computo,17915.31,17915.31,Devuelto
ORD-10826,2024-11-24 23:37:08,CUST-1101,"Monitor Curvo 27""",4,Ciudad de Mexico,Transferencia,Marketplace,4.0,Computo,6399.78,25599.12,Completado
ORD-10002,2024-01-26 13:53:31,CUST-1270,Tablet 10 pulgadas,5,Queretaro,Efectivo contra entrega,Sitio web,5.0,Computo,4163.06,20815.3,Completado
ORD-11281,2024-09-10 20:54:06,CUST-1123,Bocina Portatil,1,Merida,PayPal,Sitio web,5.0,Accesorios,844.99,844.99,Completado
ORD-10345,2024-07-30 15:42:29,CUST-1280,Cargador USB-C 65W,1,Tijuana,Tarjeta de debito,Marketplace,5.0,Accesorios,470.74,470.74,Completado
ORD-11965,2024-03-06 05:50:15,CUST-1338,Webcam HD 1080p,1,Tijuana,Efectivo contra entrega,Sitio web,4.0,Accesorios,690.54,690.54,Devuelto
ORD-11178,2024-07-03 02:06:45,CUST-1383,Smartwatch Fit,2,Monterrey,Tarjeta de debito,App movil,4.0,Wearables,2654.92,5309.84,Completado
ORD-10279,2024-08-26 09:36:24,CUST-1281,Webcam HD 1080p,2,Monterrey,PayPal,Sitio web,5.0,Accesorios,665.46,1330.92,Completado
ORD-11520,2024-03-18 21:45:13,CUST-1105,Mouse Inalambrico Pro,1,Puebla,Tarjeta de credito,App movil,5.0,Accesorios,329.64,329.64,Completado
ORD-10293,2024-07-09 08:04:14,CUST-1037,Disco SSD 1TB,1,Puebla,Tarjeta de debito,App movil,5.0,Almacenamiento,1413.53,1413.53,Completado
ORD-10641,2024-11-23 04:10:40,CUST-1202,Webcam HD 1080p,2,Ciudad de Mexico,PayPal,App movil,5.0,Accesorios,694.42,1388.84,Completado
ORD-10984,2024-12-08 07:59:42,CUST-1218,Webcam HD 1080p,5,queretaro,PayPal,Sitio web,5.0,Accesorios,632.44,3162.2,Completado
ORD-11215,2024-05-12 14:47:49,CUST-1275,Bocina Portatil,1,Guadalajara,PayPal,App movil,1.0,Accesorios,791.32,791.32,Completado
ORD-11638,2024-08-12 04:42:11,CUST-1059,Bocina Portatil,1,Queretaro,PayPal,App movil,,Accesorios,877.15,877.15,Completado
ORD-10333,2024-06-26 03:02:01,CUST-1258,Webcam HD 1080p,2,Puebla,Transferencia,Sitio web,5.0,Accesorios,732.16,1464.32,Completado
ORD-10216,2024-02-06 14:33:13,CUST-1003,Teclado Mecanico RGB,2,guadalajara,PayPal,App movil,5.0,Accesorios,1256.23,2512.46,Completado
ORD-10470,2024-11-16 19:04:01,CUST-1306,Tablet 10 pulgadas,1,Tijuana,Efectivo contra entrega,App movil,4.0,Computo,4420.39,4420.39,Completado
ORD-11444,2024-09-06 09:13:06,CUST-1099,Tablet 10 pulgadas,2,Guadalajara,Tarjeta de credito,App movil,5.0,Computo,3878.78,7757.56,Cancelado
ORD-11010,2024-09-15 17:39:48,CUST-1043,Silla Ergonomica,1,tijuana,Transferencia,Sitio web,4.0,Oficina,3145.03,3145.03,Completado
ORD-11507,2024-08-04 04:10:09,CUST-1010,Bocina Portatil,2,Ciudad de Mexico,Tarjeta de debito,App movil,5.0,Accesorios,846.26,1692.52,Completado
ORD-11554,2024-03-04 13:49:31,CUST-1193,Teclado Mecanico RGB,1,Monterrey,Efectivo contra entrega,Sitio web,2.0,Accesorios,1062.76,1062.76,Completado
ORD-11621,2024-01-31 02:34:02,CUST-1300,Cargador USB-C 65W,2,Merida,PayPal,Sitio web,5.0,Accesorios,393.53,787.06,Completado
ORD-11101,2024-05-24 19:07:23,CUST-1034,Mouse Inalambrico Pro,1,Tijuana,Tarjeta de credito,Sitio web,,Accesorios,328.22,328.22,Completado
ORD-10366,2024-12-27 05:57:42,CUST-1280,Webcam HD 1080p,1,,Tarjeta de debito,Sitio web,5.0,Accesorios,625.36,625.36,Devuelto
ORD-10571,2024-04-10 21:08:46,CUST-1014,Tablet 10 pulgadas,3,Guadalajara,Tarjeta de credito,App movil,5.0,Computo,3903.24,11709.72,Cancelado
ORD-10880,2024-10-21 14:52:20,CUST-1049,Smartwatch Fit,4,Ciudad de Mexico,Tarjeta de debito,Sitio web,4.0,Wearables,2414.71,9658.84,Cancelado
ORD-10022,2024-07-10 17:38:53,CUST-1076,Bocina Portatil,2,,Tarjeta de credito,Marketplace,4.0,Accesorios,857.92,1715.84,Completado
ORD-10229,2024-02-17 07:27:41,CUST-1040,Teclado Mecanico RGB,1,Monterrey,Tarjeta de credito,Sitio web,5.0,Accesorios,1104.77,1104.77,Completado
ORD-10286,2024-05-13 19:51:58,CUST-1356,Teclado Mecanico RGB,2,Puebla,Transferencia,Sitio web,4.0,Accesorios,1033.16,2066.32,Completado
ORD-10941,2024-04-22 11:44:19,CUST-1030,Audifonos Bluetooth,4,Puebla,Tarjeta de debito,Marketplace,4.0,Accesorios,922.01,3688.04,Cancelado
ORD-10873,2024-05-01 09:45:25,CUST-1012,Smartwatch Fit,1,Puebla,Tarjeta de debito,App movil,5.0,Wearables,2409.85,2409.85,Cancelado
ORD-11143,2024-08-27 01:26:38,CUST-1216,Teclado Mecanico RGB,3,Ciudad de Mexico,PayPal,App movil,5.0,Accesorios,1182.95,3548.85,Cancelado
ORD-10995,2024-08-27 01:37:00,CUST-1110,Laptop Gamer X15,1,Merida,Tarjeta de credito,App movil,4.0,Computo,18889.51,18889.51,Completado
ORD-10576,2024-02-25 17:26:06,CUST-1188,Bocina Portatil,2,Merida,Efectivo contra entrega,App movil,,Accesorios,791.66,1583.32,Completado
ORD-11620,2024-05-24 10:26:08,CUST-1049,Laptop Gamer X15,1,Ciudad de Mexico,Tarjeta de credito,Sitio web,3.0,Computo,18311.43,18311.43,Completado
ORD-10798,2024-10-22 09:10:28,CUST-1174,Disco SSD 1TB,2,Puebla,Tarjeta de debito,Sitio web,4.0,Almacenamiento,1401.01,2802.02,Completado
ORD-11594,2024-11-03 07:54:35,CUST-1036,Router WiFi 6,3,Puebla,PayPal,Sitio web,3.0,Redes,1883.01,5649.03,Completado
ORD-11775,2024-11-02 19:12:14,CUST-1344,Webcam HD 1080p,1,Guadalajara,Efectivo contra entrega,Marketplace,5.0,Accesorios,623.23,623.23,Completado
ORD-10831,2024-04-06 10:19:23,CUST-1131,Laptop Gamer X15,1,Merida,Efectivo contra entrega,Marketplace,5.0,Computo,17782.87,17782.87,Cancelado
ORD-10433,2024-12-07 04:29:49,CUST-1240,Tablet 10 pulgadas,2,Tijuana,Tarjeta de credito,App movil,4.0,Computo,4557.93,9115.86,Completado
ORD-10402,2024-08-22 10:47:11,CUST-1262,Smartwatch Fit,1,Ciudad de Mexico,Efectivo contra entrega,App movil,4.0,Wearables,2278.06,2278.06,Completado
ORD-10201,2024-05-08 19:13:53,CUST-1369,"Monitor Curvo 27""",5,Tijuana,Efectivo contra entrega,App movil,4.0,Computo,6733.05,33665.25,Completado
ORD-11080,2024-10-05 10:20:11,CUST-1046,Audifonos Bluetooth,1,Monterrey,Transferencia,App movil,5.0,Accesorios,996.75,996.75,Cancelado
ORD-11639,2024-10-17 01:01:08,CUST-1151,Silla Ergonomica,2,Queretaro,Tarjeta de credito,Sitio web,4.0,Oficina,3273.06,6546.12,Completado
ORD-10082,2024-04-20 12:25:17,CUST-1157,Router WiFi 6,1,guadalajara,Tarjeta de credito,App movil,4.0,Redes,1812.71,1812.71,Completado
ORD-11005,2024-02-06 10:29:09,CUST-1326,Bocina Portatil,1,Queretaro,Efectivo contra entrega,App movil,,Accesorios,933.75,933.75,Completado
ORD-11424,2024-09-09 11:49:58,CUST-1063,Smartwatch Fit,2,Monterrey,Transferencia,App movil,5.0,Wearables,2663.07,5326.14,Completado
ORD-10077,2024-12-15 17:28:50,CUST-1294,Cargador USB-C 65W,2,Monterrey,Tarjeta de credito,Marketplace,4.0,Accesorios,390.79,781.58,Cancelado
ORD-11375,2024-09-18 04:56:40,CUST-1320,Mouse Inalambrico Pro,2,Merida,Tarjeta de credito,Sitio web,5.0,Accesorios,324.13,648.26,Cancelado
ORD-11514,2024-10-30 00:02:04,CUST-1158,Mouse Inalambrico Pro,4,Ciudad de Mexico,Tarjeta de credito,Sitio web,4.0,Accesorios,338.23,1352.92,Cancelado
ORD-11840,2024-07-16 19:43:47,CUST-1373,Silla Ergonomica,1,Monterrey,Transferencia,App movil,5.0,Oficina,2862.73,2862.73,Completado
ORD-10805,2024-12-04 21:48:13,CUST-1222,Webcam HD 1080p,2,Tijuana,PayPal,Sitio web,3.0,Accesorios,621.07,1242.14,Completado
ORD-11932,2024-01-11 09:03:33,CUST-1060,Cargador USB-C 65W,1,Guadalajara,Tarjeta de debito,Sitio web,5.0,Accesorios,435.95,435.95,Completado
ORD-11217,2024-11-12 03:51:33,CUST-1387,Disco SSD 1TB,5,Merida,Transferencia,App movil,,Almacenamiento,1501.48,7507.4,Completado
ORD-11320,2024-09-17 05:24:43,CUST-1017,Webcam HD 1080p,4,Monterrey,Tarjeta de debito,Marketplace,4.0,Accesorios,687.69,2750.76,Completado
ORD-10573,2024-05-21 21:18:02,CUST-1167,Silla Ergonomica,1,Tijuana,Transferencia,Marketplace,5.0,Oficina,3332.66,3332.66,Completado
ORD-11973,2024-04-15 18:41:52,CUST-1137,Webcam HD 1080p,5,Monterrey,Tarjeta de credito,Sitio web,4.0,Accesorios,597.06,2985.3,Devuelto
ORD-10500,2024-09-19 14:56:36,CUST-1049,Cargador USB-C 65W,1,Guadalajara,Tarjeta de credito,App movil,5.0,Accesorios,391.75,391.75,Completado
ORD-11698,2024-04-03 14:57:21,CUST-1307,Impresora Multifuncional,1,Puebla,Tarjeta de credito,Marketplace,4.0,Oficina,2616.58,2616.58,Devuelto
ORD-10786,2024-04-10 10:50:45,CUST-1010,Audifonos Bluetooth,2,Queretaro,PayPal,App movil,4.0,Accesorios,883.24,1766.48,Completado
ORD-10348,2024-12-06 13:58:48,CUST-1132,Silla Ergonomica,4,Guadalajara,Tarjeta de debito,Sitio web,4.0,Oficina,3033.31,12133.24,Completado
ORD-11429,2024-12-22 13:29:52,CUST-1270,Silla Ergonomica,5,Monterrey,Tarjeta de credito,Sitio web,5.0,Oficina,3144.06,15720.3,Completado
ORD-11362,2024-05-08 10:56:16,CUST-1117,Cargador USB-C 65W,1,Tijuana,Transferencia,App movil,,Accesorios,401.27,401.27,Completado
ORD-10247,2024-03-19 23:26:40,CUST-1207,Cargador USB-C 65W,1,Queretaro,Tarjeta de credito,App movil,2.0,Accesorios,440.37,440.37,Completado
ORD-11093,2024-08-12 20:45:26,CUST-1017,Smartwatch Fit,5,Queretaro,Efectivo contra entrega,Marketplace,,Wearables,2587.77,12938.85,Completado
ORD-11502,2024-12-18 12:48:16,CUST-1034,Laptop Gamer X15,1,Tijuana,Efectivo contra entrega,Sitio web,3.0,Computo,17554.89,17554.89,Completado
ORD-10494,2024-06-12 11:21:54,CUST-1295,Laptop Ultrabook Air,3,Queretaro,Tarjeta de debito,App movil,,Computo,13550.05,40650.15,Completado
ORD-11681,2024-02-12 21:47:30,CUST-1050,Disco SSD 1TB,4,Monterrey,Transferencia,App movil,3.0,Almacenamiento,1471.72,5886.88,Completado
ORD-10195,2024-11-06 12:16:00,CUST-1090,Teclado Mecanico RGB,5,Puebla,Tarjeta de debito,App movil,5.0,Accesorios,1040.78,5203.9,Completado
ORD-10168,2024-12-27 11:42:55,CUST-1377,Impresora Multifuncional,4,Ciudad de Mexico,Transferencia,Sitio web,4.0,Oficina,2770.49,11081.96,Completado
ORD-11241,2024-06-23 07:59:28,CUST-1332,Tablet 10 pulgadas,5,Guadalajara,Tarjeta de credito,App movil,5.0,Computo,4530.03,22650.15,Completado
ORD-11703,2024-07-21 01:39:41,CUST-1350,Mouse Inalambrico Pro,2,Puebla,Tarjeta de credito,Sitio web,5.0,Accesorios,364.61,729.22,Completado
ORD-11610,2024-05-18 12:21:57,CUST-1101,Bocina Portatil,3,Puebla,Tarjeta de debito,Sitio web,3.0,Accesorios,876.94,2630.82,Cancelado
ORD-10179,2024-10-14 14:19:24,CUST-1005,Cargador USB-C 65W,4,Guadalajara,Tarjeta de debito,App movil,,Accesorios,404.06,1616.24,Completado
ORD-10933,2024-03-03 04:32:20,CUST-1070,Audifonos Bluetooth,5,Puebla,PayPal,App movil,3.0,Accesorios,860.11,4300.55,Devuelto
ORD-11338,2024-04-15 01:12:57,CUST-1098,Mouse Inalambrico Pro,1,Puebla,Transferencia,Sitio web,5.0,Accesorios,311.97,311.97,Completado
ORD-11557,2024-10-15 13:42:10,CUST-1046,Laptop Ultrabook Air,1,Guadalajara,Tarjeta de credito,App movil,4.0,Computo,15253.34,15253.34,Completado
ORD-10477,2024-11-17 11:07:31,CUST-1033,Cargador USB-C 65W,5,Guadalajara,Transferencia,Marketplace,3.0,Accesorios,403.78,2018.9,Cancelado
ORD-10687,2024-08-21 20:56:07,CUST-1286,Silla Ergonomica,2,Tijuana,Tarjeta de debito,App movil,5.0,Oficina,3257.66,6515.32,Completado
ORD-11001,2024-04-05 13:16:20,CUST-1281,Laptop Gamer X15,5,Guadalajara,Tarjeta de credito,App movil,4.0,Computo,19073.06,95365.3,Completado
ORD-10269,2024-05-01 04:16:32,CUST-1399,Tablet 10 pulgadas,4,Puebla,Tarjeta de debito,Sitio web,2.0,Computo,4679.01,18716.04,Completado
ORD-11006,2024-09-28 11:35:11,CUST-1082,Audifonos Bluetooth,1,Monterrey,Tarjeta de credito,Marketplace,5.0,Accesorios,882.65,882.65,Cancelado
ORD-10117,2024-08-02 09:20:14,CUST-1011,Smartwatch Fit,5,Queretaro,PayPal,Sitio web,5.0,Wearables,2663.58,13317.9,Completado
ORD-10557,2024-11-27 20:23:34,CUST-1167,Smartwatch Fit,2,Queretaro,Transferencia,App movil,4.0,Wearables,2367.56,4735.12,Completado
ORD-11128,2024-12-26 04:33:36,CUST-1114,Silla Ergonomica,1,Puebla,Tarjeta de credito,App movil,3.0,Oficina,2790.45,2790.45,Completado
ORD-11441,2024-04-20 10:05:18,CUST-1118,Teclado Mecanico RGB,1,Tijuana,PayPal,App movil,1.0,Accesorios,1137.06,1137.06,Cancelado
ORD-11286,2024-06-29 07:11:03,CUST-1330,Silla Ergonomica,5,Ciudad de Mexico,Tarjeta de credito,Marketplace,2.0,Oficina,3181.59,15907.95,Completado
ORD-10397,2024-11-20 22:13:06,CUST-1164,Audifonos Bluetooth,4,Tijuana,PayPal,App movil,3.0,Accesorios,826.33,3305.32,Completado
ORD-11800,2024-11-23 17:43:22,CUST-1124,"Monitor Curvo 27""",1,Guadalajara,Tarjeta de credito,Sitio web,2.0,Computo,6232.18,6232.18,Completado
ORD-10087,2024-11-11 21:39:07,CUST-1176,Bocina Portatil,1,monterrey,PayPal,App movil,5.0,Accesorios,842.7,842.7,Completado
ORD-11744,2024-04-19 10:13:01,CUST-1167,Impresora Multifuncional,1,Queretaro,Tarjeta de debito,App movil,3.0,Oficina,2628.52,2628.52,Devuelto
ORD-10632,2024-02-22 06:20:37,CUST-1117,Bocina Portatil,2,Ciudad de Mexico,PayPal,Sitio web,4.0,Accesorios,776.99,1553.98,Completado
ORD-11642,2024-11-02 10:16:16,CUST-1323,Silla Ergonomica,1,Monterrey,Transferencia,Marketplace,3.0,Oficina,3315.45,3315.45,Completado
ORD-11939,2024-07-24 12:07:17,CUST-1229,Silla Ergonomica,1,Merida,PayPal,App movil,4.0,Oficina,3312.26,3312.26,Cancelado
ORD-11488,2024-01-24 18:24:41,CUST-1100,Router WiFi 6,2,Monterrey,Tarjeta de debito,Sitio web,4.0,Redes,1806.13,3612.26,Devuelto
ORD-10473,2024-02-13 07:19:11,CUST-1297,Laptop Ultrabook Air,1,Ciudad de Mexico,Efectivo contra entrega,Marketplace,2.0,Computo,14260.97,14260.97,Completado
ORD-11043,2024-07-30 01:47:21,CUST-1356,Disco SSD 1TB,1,Tijuana,Tarjeta de debito,App movil,3.0,Almacenamiento,1503.68,1503.68,Completado
ORD-10977,2024-06-02 18:36:55,CUST-1041,Webcam HD 1080p,1,Guadalajara,Efectivo contra entrega,App movil,5.0,Accesorios,597.23,597.23,Completado
ORD-10915,2024-02-27 16:53:35,CUST-1284,"Monitor Curvo 27""",3,Queretaro,Tarjeta de debito,Sitio web,4.0,Computo,5836.2,17508.6,Completado
ORD-10764,2024-03-29 13:34:45,CUST-1030,Laptop Gamer X15,2,Guadalajara,Tarjeta de credito,Sitio web,5.0,Computo,17663.33,35326.66,Cancelado
ORD-11018,2024-11-23 03:41:20,CUST-1145,Laptop Ultrabook Air,1,Ciudad de Mexico,Transferencia,Sitio web,2.0,Computo,14588.88,14588.88,Completado
ORD-11746,2024-05-18 06:50:06,CUST-1134,Teclado Mecanico RGB,5,Guadalajara,Efectivo contra entrega,App movil,,Accesorios,1129.16,5645.8,Completado
ORD-11382,2024-01-21 21:38:10,CUST-1010,Teclado Mecanico RGB,4,Ciudad de Mexico,Tarjeta de debito,App movil,4.0,Accesorios,1117.73,4470.92,Completado
ORD-10561,2024-02-28 23:54:37,CUST-1284,Webcam HD 1080p,5,Queretaro,Tarjeta de credito,Sitio web,,Accesorios,629.64,3148.2,Completado
ORD-11380,2024-04-07 05:26:29,CUST-1197,Teclado Mecanico RGB,3,Monterrey,Transferencia,App movil,4.0,Accesorios,1235.75,3707.25,Devuelto
ORD-10606,2024-11-07 07:16:38,CUST-1350,Silla Ergonomica,2,Tijuana,Tarjeta de credito,Sitio web,3.0,Oficina,3211.67,6423.34,Completado
ORD-10553,2024-02-22 15:39:54,CUST-1123,Tablet 10 pulgadas,4,Guadalajara,Tarjeta de debito,Sitio web,4.0,Computo,3943.58,15774.32,Completado
ORD-11283,2024-08-04 12:10:32,CUST-1286,Cargador USB-C 65W,1,Guadalajara,Efectivo contra entrega,App movil,4.0,Accesorios,432.66,432.66,Completado
ORD-11954,2024-11-25 10:50:53,CUST-1260,Laptop Ultrabook Air,1,Tijuana,Transferencia,Sitio web,5.0,Computo,15379.52,15379.52,Cancelado
ORD-11008,2024-06-22 20:52:04,CUST-1165,Cargador USB-C 65W,3,Monterrey,Transferencia,App movil,1.0,Accesorios,460.77,1382.31,Completado
ORD-10655,2024-07-10 06:19:02,CUST-1171,Bocina Portatil,3,Merida,Tarjeta de credito,Sitio web,2.0,Accesorios,913.04,2739.12,Cancelado
ORD-11901,2024-06-16 02:21:43,CUST-1085,"Monitor Curvo 27""",1,Monterrey,Tarjeta de debito,App movil,4.0,Computo,6468.38,6468.38,Cancelado
ORD-11464,2024-02-22 20:54:05,CUST-1375,Impresora Multifuncional,3,Puebla,Tarjeta de credito,Marketplace,2.0,Oficina,2611.49,7834.47,Completado
ORD-10329,2024-04-13 18:49:03,CUST-1024,Audifonos Bluetooth,2,Tijuana,Transferencia,Sitio web,1.0,Accesorios,855.77,1711.54,Cancelado
ORD-11753,2024-02-15 06:37:40,CUST-1095,Tablet 10 pulgadas,-4,Guadalajara,Efectivo contra entrega,App movil,,Computo,4601.63,-18406.52,Completado
ORD-11679,2024-09-20 15:28:27,CUST-1062,Webcam HD 1080p,1,Guadalajara,Tarjeta de credito,Marketplace,1.0,Accesorios,675.17,675.17,Completado
ORD-11299,2024-05-16 11:45:18,CUST-1114,Teclado Mecanico RGB,1,Queretaro,Tarjeta de debito,App movil,4.0,Accesorios,1182.68,1182.68,Completado
ORD-10325,2024-09-21 05:51:59,CUST-1028,Tablet 10 pulgadas,4,Tijuana,Efectivo contra entrega,Sitio web,,Computo,4056.65,16226.6,Completado
ORD-11572,2024-03-06 03:20:21,CUST-1379,Cargador USB-C 65W,4,Monterrey,PayPal,App movil,3.0,Accesorios,413.39,1653.56,Completado
ORD-11859,2024-03-22 09:58:57,CUST-1106,Smartwatch Fit,1,Puebla,Tarjeta de debito,Marketplace,5.0,Wearables,2368.87,2368.87,Completado
ORD-10729,2024-12-17 21:14:42,CUST-1001,Router WiFi 6,5,Tijuana,Tarjeta de credito,App movil,,Redes,1602.12,8010.6,Completado
ORD-10398,2024-07-14 18:13:20,CUST-1260,Audifonos Bluetooth,5,Monterrey,PayPal,Sitio web,5.0,Accesorios,969.77,4848.85,Completado
ORD-10689,2024-12-18 05:38:04,CUST-1149,"Monitor Curvo 27""",2,Monterrey,Transferencia,App movil,3.0,Computo,6600.64,13201.28,Completado
ORD-11139,2024-08-13 03:04:17,CUST-1093,Webcam HD 1080p,5,Merida,Tarjeta de debito,App movil,,Accesorios,731.89,3659.45,Devuelto
ORD-10725,2024-03-22 11:25:30,CUST-1131,Teclado Mecanico RGB,5,Queretaro,Tarjeta de credito,Sitio web,4.0,Accesorios,1215.17,6075.85,Completado
ORD-11774,2024-08-23 05:54:22,CUST-1173,Laptop Gamer X15,1,Puebla,PayPal,Sitio web,4.0,Computo,19362.2,19362.2,Completado
ORD-10815,2024-01-16 14:00:19,CUST-1229,Tablet 10 pulgadas,1,Merida,Tarjeta de debito,Marketplace,4.0,Computo,4055.78,4055.78,Completado
ORD-11807,2024-10-25 23:23:44,CUST-1369,Laptop Gamer X15,4,Queretaro,Tarjeta de debito,Sitio web,4.0,Computo,16545.83,66183.32,Completado
ORD-10823,2024-12-13 03:04:55,CUST-1290,Tablet 10 pulgadas,2,Merida,Tarjeta de credito,App movil,,Computo,4203.19,8406.38,Devuelto
ORD-10056,2024-12-22 22:02:16,CUST-1371,Mouse Inalambrico Pro,1,Puebla,Tarjeta de debito,Sitio web,5.0,Accesorios,313.26,313.26,Completado
ORD-10505,2024-10-14 16:22:17,CUST-1225,Bocina Portatil,1,Guadalajara,Transferencia,Marketplace,4.0,Accesorios,830.09,830.09,Completado
ORD-10250,2024-05-02 09:19:15,CUST-1072,Cargador USB-C 65W,1,Queretaro,Efectivo contra entrega,App movil,5.0,Accesorios,463.42,463.42,Completado
ORD-11851,2024-03-24 23:13:28,CUST-1356,Silla Ergonomica,3,Monterrey,Tarjeta de credito,App movil,5.0,Oficina,2793.69,8381.07,Devuelto
ORD-11226,2024-02-09 22:22:44,CUST-1365,Router WiFi 6,1,Guadalajara,Tarjeta de debito,App movil,3.0,Redes,1722.53,1722.53,Completado
ORD-11370,2024-09-18 23:57:31,CUST-1072,Router WiFi 6,3,Guadalajara,Transferencia,Sitio web,4.0,Redes,1599.46,4798.38,Completado
ORD-10702,2024-01-21 05:04:34,CUST-1142,Laptop Gamer X15,2,Ciudad de Mexico,Tarjeta de credito,App movil,3.0,Computo,17094.24,34188.48,Completado
ORD-10719,2024-03-07 01:56:43,CUST-1295,Silla Ergonomica,5,Puebla,Tarjeta de credito,App movil,4.0,Oficina,3111.78,15558.9,Completado
ORD-11682,2024-02-29 07:49:33,CUST-1391,Laptop Gamer X15,2,Guadalajara,Tarjeta de credito,App movil,3.0,Computo,19159.34,38318.68,Devuelto
ORD-11676,2024-10-13 17:59:41,CUST-1387,Bocina Portatil,3,Ciudad de Mexico,Tarjeta de debito,Marketplace,4.0,Accesorios,762.65,2287.95,Completado
ORD-10501,2024-09-15 00:25:41,CUST-1274,Impresora Multifuncional,5,Puebla,PayPal,App movil,5.0,Oficina,2459.51,12297.55,Completado
ORD-11833,2024-12-10 02:14:19,CUST-1177,"Monitor Curvo 27""",2,Monterrey,Tarjeta de debito,Sitio web,4.0,Computo,6166.52,12333.04,Completado
ORD-10844,2024-03-18 21:35:09,CUST-1170,Laptop Gamer X15,5,,Transferencia,App movil,1.0,Computo,15851.6,79258.0,Completado
ORD-10232,2024-04-15 22:52:17,CUST-1190,Bocina Portatil,3,Tijuana,Efectivo contra entrega,Sitio web,4.0,Accesorios,793.86,2381.58,Completado
ORD-10046,2024-10-06 16:58:18,CUST-1317,Tablet 10 pulgadas,1,Monterrey,Transferencia,App movil,3.0,Computo,4201.83,4201.83,Completado
ORD-10259,2024-02-04 09:04:14,CUST-1163,Router WiFi 6,2,Monterrey,Tarjeta de credito,Marketplace,5.0,Redes,1582.15,3164.3,Cancelado
ORD-10537,2024-04-27 07:11:19,CUST-1122,"Monitor Curvo 27""",1,Queretaro,Efectivo contra entrega,App movil,2.0,Computo,6099.08,6099.08,Devuelto
ORD-11388,2024-07-26 16:59:02,CUST-1158,Mouse Inalambrico Pro,2,Ciudad de Mexico,Tarjeta de credito,App movil,5.0,Accesorios,358.99,717.98,Completado
ORD-11278,2024-11-01 20:16:23,CUST-1004,Impresora Multifuncional,3,Tijuana,Tarjeta de debito,Marketplace,4.0,Oficina,2757.0,8271.0,Completado
